customer_id,response
CS4552,0
CS4553,0
CS4554,0
CS4555,0
CS4556,0
CS4557,0
CS4558,0
CS4559,0
CS4560,0
CS4561,1
CS4562,0
CS4563,0
CS4564,0
CS4565,0
CS4566,1
CS4567,0
CS4568,0
CS4569,0
CS4570,0
CS4571,0
CS4572,1
CS4573,0
CS4574,0
CS4575,0
CS4576,0
CS4577,0
CS4578,1
CS4579,0
CS4580,1
CS4581,0
CS4582,1
CS4583,0
CS4584,0
CS4585,0
CS4586,0
CS4587,0
CS4588,0
CS4589,0
CS4590,0
CS4591,0
CS4592,0
CS4593,0
CS4594,0
CS4595,0
CS4596,0
CS4597,0
CS4598,0
CS4599,0
CS4600,0
CS4601,0
CS4602,0
CS4603,1
CS4604,1
CS4605,0
CS4606,0
CS4607,0
CS4608,0
CS4609,0
CS4610,0
CS4611,0
CS4612,0
CS4613,1
CS4614,0
CS4615,0
CS4616,0
CS4617,0
CS4618,0
CS4619,0
CS4620,0
CS4621,0
CS4622,0
CS4623,1
CS4624,1
CS4625,0
CS4626,0
CS4627,0
CS4628,0
CS4629,0
CS4630,0
CS4631,0
CS4632,0
CS4633,0
CS4634,0
CS4635,1
CS4636,0
CS4637,1
CS4638,0
CS4639,0
CS4640,0
CS4641,0
CS4642,0
CS4643,0
CS4644,0
CS4645,0
CS4646,0
CS4647,0
CS4648,0
CS4649,0
CS4650,0
CS4651,0
CS4652,1
CS4653,0
CS4654,0
CS4655,0
CS4656,0
CS4657,0
CS4658,0
CS4659,0
CS4660,0
CS4661,0
CS4662,0
CS4663,0
CS4664,0
CS4665,0
CS4666,1
CS4667,0
CS4668,0
CS4669,0
CS4670,0
CS4671,0
CS4672,0
CS4673,0
CS4674,0
CS4675,0
CS4676,0
CS4677,0
CS4678,0
CS4679,0
CS4680,0
CS4681,0
CS4682,0
CS4683,0
CS4684,0
CS4685,1
CS4686,0
CS4687,0
CS4688,0
CS4689,0
CS4690,0
CS4691,0
CS4692,0
CS4693,0
CS4694,0
CS4695,0
CS4696,0
CS4697,0
CS4698,0
CS4699,1
CS4700,0
CS4701,0
CS4702,1
CS4703,0
CS4704,0
CS4705,0
CS4706,0
CS4707,0
CS4708,0
CS4709,0
CS4710,0
CS4711,0
CS4712,0
CS4713,0
CS4714,0
CS4715,0
CS4716,0
CS4717,1
CS4718,0
CS4719,0
CS4720,0
CS4721,0
CS4722,0
CS4723,0
CS4724,0
CS4725,0
CS4726,0
CS4727,1
CS4728,1
CS4729,0
CS4730,0
CS4731,0
CS4732,0
CS4733,0
CS4734,0
CS4735,0
CS4736,0
CS4737,0
CS4738,0
CS4739,1
CS4740,0
CS4741,0
CS4742,0
CS4743,0
CS4744,0
CS4745,0
CS4746,1
CS4747,0
CS4748,1
CS4749,0
CS4750,0
CS4751,0
CS4752,0
CS4753,0
CS4754,0
CS4755,1
CS4756,0
CS4757,0
CS4758,0
CS4759,0
CS4760,0
CS4761,0
CS4762,0
CS4763,0
CS4764,0
CS4765,0
CS4766,0
CS4767,0
CS4768,1
CS4769,0
CS4770,0
CS4771,0
CS4772,0
CS4773,0
CS4774,0
CS4775,0
CS4776,0
CS4777,0
CS4778,0
CS4779,1
CS4780,0
CS4781,0
CS4782,0
CS4783,0
CS4784,0
CS4785,0
CS4786,0
CS4787,0
CS4788,0
CS4789,0
CS4790,0
CS4791,0
CS4792,0
CS4793,0
CS4794,0
CS4795,0
CS4796,0
CS4797,0
CS4798,1
CS4799,0
CS4800,0
CS4801,0
CS4802,0
CS4803,0
CS4804,0
CS4805,0
CS4806,0
CS4807,0
CS4808,0
CS4809,0
CS4810,0
CS4811,1
CS4812,0
CS4813,0
CS4814,0
CS4815,0
CS4816,0
CS4817,0
CS4818,0
CS4819,1
CS4820,0
CS4821,0
CS4822,0
CS4823,0
CS4824,0
CS4825,0
CS4826,0
CS4827,0
CS4828,0
CS4829,0
CS4830,0
CS4831,0
CS4832,0
CS4833,0
CS4834,0
CS4835,0
CS4836,0
CS4837,0
CS4838,0
CS4839,1
CS4840,0
CS4841,0
CS4842,0
CS4843,0
CS4844,0
CS4845,0
CS4846,0
CS4847,0
CS4848,0
CS4849,0
CS4850,0
CS4851,0
CS4852,0
CS4853,0
CS4854,0
CS4855,0
CS4856,0
CS4857,0
CS4858,0
CS4859,1
CS4860,0
CS4861,0
CS4862,0
CS4863,0
CS4864,0
CS4865,0
CS4866,0
CS4867,0
CS4868,0
CS4869,0
CS4870,0
CS4871,0
CS4872,1
CS4873,0
CS4874,0
CS4875,0
CS4876,0
CS4877,0
CS4878,1
CS4879,0
CS4880,0
CS4881,0
CS4882,0
CS4883,0
CS4884,0
CS4885,1
CS4886,0
CS4887,0
CS4888,0
CS4889,0
CS4890,0
CS4891,0
CS4892,0
CS4893,0
CS4894,0
CS4895,0
CS4896,1
CS4897,1
CS4898,0
CS4899,0
CS4900,0
CS4901,0
CS4902,1
CS4903,1
CS4904,0
CS4905,0
CS4906,0
CS4907,0
CS4908,0
CS4909,0
CS4910,0
CS4911,0
CS4912,0
CS4913,0
CS4914,1
CS4915,0
CS4916,0
CS4917,0
CS4918,0
CS4919,0
CS4920,0
CS4921,0
CS4922,0
CS4923,0
CS4924,1
CS4925,0
CS4926,0
CS4927,0
CS4928,0
CS4929,0
CS4930,0
CS4931,0
CS4932,0
CS4933,0
CS4934,1
CS4935,0
CS4936,0
CS4937,0
CS4938,0
CS4939,1
CS4940,0
CS4941,0
CS4942,1
CS4943,0
CS4944,0
CS4945,0
CS4946,0
CS4947,0
CS4948,0
CS4949,1
CS4950,0
CS4951,0
CS4952,1
CS4953,0
CS4954,0
CS4955,0
CS4956,0
CS4957,0
CS4958,0
CS4959,0
CS4960,0
CS4961,0
CS4962,0
CS4963,0
CS4964,0
CS4965,0
CS4966,0
CS4967,0
CS4968,0
CS4969,0
CS4970,0
CS4971,0
CS4972,0
CS4973,1
CS4974,0
CS4975,0
CS4976,0
CS4977,0
CS4978,0
CS4979,0
CS4980,0
CS4981,0
CS4982,0
CS4983,0
CS4984,0
CS4985,1
CS4986,0
CS4987,0
CS4988,1
CS4989,0
CS4990,0
CS4991,0
CS4992,0
CS4993,0
CS4994,0
CS4995,1
CS4996,0
CS4997,0
CS4998,0
CS4999,0
CS5000,0
CS5001,1
CS5002,0
CS5003,0
CS5004,0
CS5005,0
CS5006,0
CS5007,0
CS5008,0
CS5009,0
CS5010,0
CS5011,0
CS5012,0
CS5013,1
CS5014,0
CS5015,0
CS5016,0
CS5017,0
CS5018,0
CS5019,0
CS5020,0
CS5021,0
CS5022,0
CS5023,0
CS5024,1
CS5025,0
CS5026,1
CS5027,0
CS5028,0
CS5029,0
CS5030,0
CS5031,0
CS5032,0
CS5033,0
CS5034,0
CS5035,0
CS5036,0
CS5037,0
CS5038,0
CS5039,0
CS5040,0
CS5041,0
CS5042,0
CS5043,0
CS5044,1
CS5045,0
CS5046,1
CS5047,0
CS5048,0
CS5049,0
CS5050,0
CS5051,0
CS5052,0
CS5053,0
CS5054,0
CS5055,0
CS5056,0
CS5057,0
CS5058,0
CS5059,0
CS5060,0
CS5061,0
CS5062,0
CS5063,0
CS5064,0
CS5065,0
CS5066,0
CS5067,0
CS5068,0
CS5069,1
CS5070,0
CS5071,0
CS5072,0
CS5073,0
CS5074,0
CS5075,0
CS5076,1
CS5077,0
CS5078,0
CS5079,0
CS5080,0
CS5081,0
CS5082,0
CS5083,0
CS5084,0
CS5085,0
CS5086,1
CS5087,0
CS5088,0
CS5089,0
CS5090,0
CS5091,0
CS5092,0
CS5093,1
CS5094,0
CS5095,0
CS5096,1
CS5097,0
CS5098,0
CS5099,0
CS5100,0
CS5101,0
CS5102,0
CS5103,0
CS5104,0
CS5105,0
CS5106,0
CS5107,0
CS5108,0
CS5109,0
CS5110,0
CS5111,1
CS5112,0
CS5113,1
CS5114,0
CS5115,1
CS5116,0
CS5117,0
CS5118,0
CS5119,0
CS5120,0
CS5121,0
CS5122,0
CS5123,0
CS5124,1
CS5125,0
CS5126,0
CS5127,0
CS5128,0
CS5129,0
CS5130,0
CS5131,0
CS5132,0
CS5133,1
CS5134,0
CS5135,0
CS5136,0
CS5137,0
CS5138,0
CS5139,0
CS5140,0
CS5141,1
CS5142,0
CS5143,0
CS5144,0
CS5145,0
CS5146,0
CS5147,0
CS5148,0
CS5149,0
CS5150,0
CS5151,0
CS5152,0
CS5153,0
CS5154,0
CS5155,0
CS5156,0
CS5157,0
CS5158,0
CS5159,0
CS5160,1
CS5161,1
CS5162,0
CS5163,0
CS5164,0
CS5165,0
CS5166,0
CS5167,0
CS5168,0
CS5169,0
CS5170,0
CS5171,0
CS5172,0
CS5173,0
CS5174,1
CS5175,0
CS5176,1
CS5177,0
CS5178,0
CS5179,0
CS5180,0
CS5181,0
CS5182,0
CS5183,0
CS5184,0
CS5185,0
CS5186,0
CS5187,0
CS5188,0
CS5189,1
CS5190,0
CS5191,0
CS5192,0
CS5193,0
CS5194,0
CS5195,1
CS5196,0
CS5197,0
CS5198,0
CS5199,0
CS5200,0
CS5201,0
CS5202,0
CS5203,0
CS5204,0
CS5205,0
CS5206,0
CS5207,0
CS5208,0
CS5209,0
CS5210,0
CS5211,0
CS5212,0
CS5213,0
CS5214,0
CS5215,0
CS5216,0
CS5217,0
CS5218,0
CS5219,0
CS5220,0
CS5221,0
CS5222,0
CS5223,0
CS5224,0
CS5225,1
CS5226,0
CS5227,0
CS5228,0
CS5229,0
CS5230,0
CS5231,0
CS5232,0
CS5233,0
CS5234,0
CS5235,0
CS5236,0
CS5237,0
CS5238,0
CS5239,1
CS5240,1
CS5241,0
CS5242,0
CS5243,0
CS5244,0
CS5245,0
CS5246,0
CS5247,0
CS5248,0
CS5249,0
CS5250,0
CS5251,0
CS5252,0
CS5253,0
CS5254,0
CS5255,0
CS5256,0
CS5257,0
CS5258,0
CS5259,0
CS5260,1
CS5261,0
CS5262,0
CS5263,0
CS5264,0
CS5265,0
CS5266,1
CS5267,1
CS5268,0
CS5269,0
CS5270,0
CS5271,0
CS5272,0
CS5273,1
CS5274,0
CS5275,0
CS5276,0
CS5277,1
CS5278,0
CS5279,0
CS5280,1
CS5281,0
CS5282,0
CS5283,0
CS5284,0
CS5285,0
CS5286,0
CS5287,0
CS5288,0
CS5289,0
CS5290,0
CS5291,0
CS5292,1
CS5293,0
CS5294,1
CS5295,1
CS5296,0
CS5297,0
CS5298,0
CS5299,0
CS5300,0
CS5301,0
CS5302,0
CS5303,0
CS5304,0
CS5305,1
CS5306,0
CS5307,0
CS5308,1
CS5309,0
CS5310,0
CS5311,0
CS5312,0
CS5313,0
CS5314,0
CS5315,0
CS5316,0
CS5317,0
CS5318,0
CS5319,1
CS5320,0
CS5321,0
CS5322,0
CS5323,0
CS5324,0
CS5325,1
CS5326,1
CS5327,0
CS5328,0
CS5329,0
CS5330,0
CS5331,0
CS5332,1
CS5333,0
CS5334,0
CS5335,0
CS5336,0
CS5337,0
CS5338,0
CS5339,0
CS5340,0
CS5341,1
CS5342,0
CS5343,0
CS5344,0
CS5345,0
CS5346,0
CS5347,0
CS5348,0
CS5349,0
CS5350,0
CS5351,0
CS5352,0
CS5353,0
CS5354,0
CS5355,0
CS5356,1
CS5357,0
CS5358,0
CS5359,0
CS5360,0
CS5361,0
CS5362,1
CS5363,0
CS5364,0
CS5365,0
CS5366,0
CS5367,1
CS5368,0
CS5369,0
CS5370,1
CS5371,0
CS5372,0
CS5373,0
CS5374,0
CS5375,1
CS5376,0
CS5377,0
CS5378,0
CS5379,0
CS5380,0
CS5381,0
CS5382,1
CS5383,0
CS5384,0
CS5385,0
CS5386,1
CS5387,0
CS5388,0
CS5389,1
CS5390,0
CS5391,0
CS5392,0
CS5393,0
CS5394,0
CS5395,1
CS5396,0
CS5397,0
CS5398,0
CS5399,0
CS5400,0
CS5401,0
CS5402,0
CS5403,0
CS5404,1
CS5405,0
CS5406,1
CS5407,0
CS5408,0
CS5409,0
CS5410,0
CS5411,0
CS5412,1
CS5413,0
CS5414,0
CS5415,0
CS5416,0
CS5417,0
CS5418,0
CS5419,0
CS5420,0
CS5421,0
CS5422,0
CS5423,0
CS5424,1
CS5425,0
CS5426,0
CS5427,1
CS5428,0
CS5429,0
CS5430,1
CS5431,0
CS5432,0
CS5433,0
CS5434,0
CS5435,0
CS5436,0
CS5437,0
CS5438,0
CS5439,0
CS5440,0
CS5441,0
CS5442,0
CS5443,0
CS5444,0
CS5445,0
CS5446,0
CS5447,0
CS5448,0
CS5449,0
CS5450,0
CS5451,0
CS5452,0
CS5453,0
CS5454,0
CS5455,0
CS5456,0
CS5457,0
CS5458,0
CS5459,0
CS5460,0
CS5461,1
CS5462,0
CS5463,0
CS5464,0
CS5465,0
CS5466,0
CS5467,0
CS5468,0
CS5469,0
CS5470,0
CS5471,0
CS5472,0
CS5473,0
CS5474,0
CS5475,0
CS5476,0
CS5477,0
CS5478,0
CS5479,0
CS5480,1
CS5481,0
CS5482,1
CS5483,0
CS5484,1
CS5485,0
CS5486,0
CS5487,0
CS5488,0
CS5489,0
CS5490,0
CS5491,1
CS5492,0
CS5493,0
CS5494,0
CS5495,0
CS5496,0
CS5497,0
CS5498,0
CS5499,0
CS5500,0
CS5501,0
CS5502,0
CS5503,1
CS5504,0
CS5505,0
CS5506,0
CS5507,0
CS5508,1
CS5509,0
CS5510,0
CS5511,0
CS5512,0
CS5513,0
CS5514,1
CS5515,0
CS5516,0
CS5517,0
CS5518,0
CS5519,0
CS5520,0
CS5521,0
CS5522,0
CS5523,0
CS5524,1
CS5525,0
CS5526,0
CS5527,0
CS5528,0
CS5529,0
CS5530,0
CS5531,0
CS5532,0
CS5533,0
CS5534,0
CS5535,0
CS5536,0
CS5537,0
CS5538,0
CS5539,0
CS5540,0
CS5541,0
CS5542,0
CS5543,0
CS5544,0
CS5545,0
CS5546,0
CS5547,1
CS5548,0
CS5549,0
CS5550,0
CS5551,0
CS5552,0
CS5553,0
CS5554,0
CS5555,0
CS5556,0
CS5557,0
CS5558,0
CS5559,0
CS5560,0
CS5561,0
CS5562,0
CS5563,0
CS5564,0
CS5565,0
CS5566,0
CS5567,0
CS5568,0
CS5569,0
CS5570,0
CS5571,0
CS5572,0
CS5573,1
CS5574,0
CS5575,0
CS5576,0
CS5577,0
CS5578,0
CS5579,0
CS5580,0
CS5581,0
CS5582,0
CS5583,0
CS5584,0
CS5585,0
CS5586,0
CS5587,0
CS5588,0
CS5589,1
CS5590,0
CS5591,0
CS5592,0
CS5593,0
CS5594,1
CS5595,0
CS5596,0
CS5597,0
CS5598,1
CS5599,1
CS5600,0
CS5601,0
CS5602,0
CS5603,1
CS5604,0
CS5605,0
CS5606,0
CS5607,0
CS5608,0
CS5609,0
CS5610,0
CS5611,0
CS5612,0
CS5613,0
CS5614,0
CS5615,0
CS5616,0
CS5617,0
CS5618,0
CS5619,0
CS5620,1
CS5621,1
CS5622,0
CS5623,0
CS5624,0
CS5625,1
CS5626,0
CS5627,0
CS5628,0
CS5629,1
CS5630,1
CS5631,0
CS5632,0
CS5633,0
CS5634,0
CS5635,0
CS5636,0
CS5637,0
CS5638,0
CS5639,0
CS5640,0
CS5641,0
CS5642,0
CS5643,0
CS5644,1
CS5645,0
CS5646,0
CS5647,0
CS5648,0
CS5649,0
CS5650,0
CS5651,1
CS5652,0
CS5653,0
CS5654,1
CS5655,0
CS5656,1
CS5657,0
CS5658,1
CS5659,0
CS5660,0
CS5661,0
CS5662,0
CS5663,1
CS5664,0
CS5665,0
CS5666,0
CS5667,0
CS5668,0
CS5669,1
CS5670,0
CS5671,0
CS5672,0
CS5673,0
CS5674,0
CS5675,0
CS5676,0
CS5677,0
CS5678,0
CS5679,0
CS5680,0
CS5681,0
CS5682,0
CS5683,0
CS5684,0
CS5685,0
CS5686,0
CS5687,0
CS5688,0
CS5689,0
CS5690,0
CS5691,0
CS5692,0
CS5693,1
CS5694,0
CS5695,0
CS5696,0
CS5697,0
CS5698,0
CS5699,0
CS5700,0
CS5701,0
CS5702,0
CS5703,0
CS5704,0
CS5705,0
CS5706,0
CS5707,0
CS5708,0
CS5709,0
CS5710,0
CS5711,0
CS5712,0
CS5713,0
CS5714,1
CS5715,0
CS5716,0
CS5717,1
CS5718,0
CS5719,1
CS5720,0
CS5721,0
CS5722,0
CS5723,0
CS5724,0
CS5725,0
CS5726,0
CS5727,0
CS5728,0
CS5729,0
CS5730,0
CS5731,0
CS5732,0
CS5733,0
CS5734,0
CS5735,0
CS5736,0
CS5737,0
CS5738,0
CS5739,0
CS5740,0
CS5741,0
CS5742,0
CS5743,0
CS5744,1
CS5745,0
CS5746,0
CS5747,0
CS5748,0
CS5749,0
CS5750,0
CS5751,0
CS5752,0
CS5753,0
CS5754,0
CS5755,0
CS5756,0
CS5757,0
CS5758,0
CS5759,0
CS5760,0
CS5761,0
CS5762,0
CS5763,0
CS5764,0
CS5765,0
CS5766,1
CS5767,0
CS5768,0
CS5769,0
CS5770,0
CS5771,0
CS5772,0
CS5773,0
CS5774,0
CS5775,0
CS5776,0
CS5777,0
CS5778,0
CS5779,0
CS5780,1
CS5781,0
CS5782,1
CS5783,0
CS5784,0
CS5785,0
CS5786,0
CS5787,0
CS5788,0
CS5789,0
CS5790,0
CS5791,0
CS5792,0
CS5793,0
CS5794,0
CS5795,0
CS5796,0
CS5797,1
CS5798,0
CS5799,0
CS5800,0
CS5801,0
CS5802,0
CS5803,0
CS5804,0
CS5805,0
CS5806,0
CS5807,1
CS5808,1
CS5809,0
CS5810,0
CS5811,1
CS5812,0
CS5813,0
CS5814,1
CS5815,0
CS5816,1
CS5817,0
CS5818,0
CS5819,0
CS5820,0
CS5821,0
CS5822,0
CS5823,0
CS5824,0
CS5825,0
CS5826,0
CS5827,0
CS5828,0
CS5829,0
CS5830,0
CS5831,0
CS5832,0
CS5833,1
CS5834,0
CS5835,1
CS5836,0
CS5837,0
CS5838,0
CS5839,0
CS5840,0
CS5841,0
CS5842,0
CS5843,0
CS5844,0
CS5845,0
CS5846,0
CS5847,0
CS5848,0
CS5849,0
CS5850,0
CS5851,0
CS5852,0
CS5853,0
CS5854,0
CS5855,0
CS5856,0
CS5857,0
CS5858,1
CS5859,0
CS5860,0
CS5861,0
CS5862,0
CS5863,0
CS5864,0
CS5865,1
CS5866,0
CS5867,0
CS5868,1
CS5869,0
CS5870,0
CS5871,0
CS5872,1
CS5873,1
CS5874,0
CS5875,0
CS5876,0
CS5877,0
CS5878,0
CS5879,1
CS5880,0
CS5881,0
CS5882,1
CS5883,0
CS5884,0
CS5885,0
CS5886,0
CS5887,0
CS5888,1
CS5889,0
CS5890,0
CS5891,0
CS5892,0
CS5893,0
CS5894,0
CS5895,0
CS5896,0
CS5897,0
CS5898,0
CS5899,0
CS5900,0
CS5901,0
CS5902,0
CS5903,0
CS5904,0
CS5905,0
CS5906,0
CS5907,0
CS5908,0
CS5909,0
CS5910,0
CS5911,0
CS5912,0
CS5913,0
CS5914,0
CS5915,0
CS5916,0
CS5917,1
CS5918,0
CS5919,0
CS5920,0
CS5921,0
CS5922,1
CS5923,0
CS5924,0
CS5925,0
CS5926,0
CS5927,0
CS5928,0
CS5929,0
CS5930,0
CS5931,0
CS5932,0
CS5933,0
CS5934,1
CS5935,0
CS5936,0
CS5937,0
CS5938,0
CS5939,0
CS5940,0
CS5941,0
CS5942,0
CS5943,0
CS5944,1
CS5945,0
CS5946,0
CS5947,0
CS5948,0
CS5949,0
CS5950,0
CS5951,1
CS5952,0
CS5953,0
CS5954,0
CS5955,0
CS5956,1
CS5957,0
CS5958,0
CS5959,0
CS5960,0
CS5961,0
CS5962,0
CS5963,0
CS5964,0
CS5965,1
CS5966,0
CS5967,0
CS5968,0
CS5969,1
CS5970,0
CS5971,0
CS5972,0
CS5973,0
CS5974,0
CS5975,0
CS5976,0
CS5977,0
CS5978,0
CS5979,0
CS5980,0
CS5981,0
CS5982,0
CS5983,0
CS5984,0
CS5985,0
CS5986,0
CS5987,0
CS5988,0
CS5989,0
CS5990,0
CS5991,0
CS5992,0
CS5993,0
CS5994,0
CS5995,0
CS5996,0
CS5997,0
CS5998,1
CS5999,0
CS6000,0
CS6001,0
CS6002,0
CS6003,0
CS6004,0
CS6005,0
CS6006,1
CS6007,0
CS6008,1
CS6009,1
CS6010,0
CS6011,0
CS6012,0
CS6013,0
CS6014,0
CS6015,0
CS6016,0
CS6017,0
CS6018,0
CS6019,1
CS6020,0
CS6021,0
CS6022,0
CS6023,0
CS6024,0
CS6025,0
CS6026,0
CS6027,0
CS6028,0
CS6029,1
CS6030,0
CS6031,0
CS6032,0
CS6033,0
CS6034,0
CS6035,0
CS6036,0
CS6037,0
CS6038,0
CS6039,0
CS6040,0
CS6041,0
CS6042,0
CS6043,0
CS6044,0
CS6045,0
CS6046,0
CS6047,0
CS6048,0
CS6049,0
CS6050,0
CS6051,0
CS6052,0
CS6053,0
CS6054,0
CS6055,1
CS6056,0
CS6057,0
CS6058,0
CS6059,1
CS6060,1
CS6061,0
CS6062,0
CS6063,0
CS6064,0
CS6065,0
CS6066,0
CS6067,0
CS6068,0
CS6069,0
CS6070,0
CS6071,0
CS6072,0
CS6073,0
CS6074,0
CS6075,0
CS6076,0
CS6077,0
CS6078,0
CS6079,1
CS6080,0
CS6081,1
CS6082,0
CS6083,0
CS6084,0
CS6085,0
CS6086,1
CS6087,0
CS6088,0
CS6089,0
CS6090,0
CS6091,0
CS6092,0
CS6093,1
CS6094,0
CS6095,0
CS6096,0
CS6097,0
CS6098,1
CS6099,0
CS6100,0
CS6101,0
CS6102,0
CS6103,0
CS6104,0
CS6105,0
CS6106,0
CS6107,0
CS6108,0
CS6109,0
CS6110,0
CS6111,0
CS7112,0
CS7113,0
CS7114,0
CS7115,0
CS7116,0
CS7117,0
CS7118,0
CS7119,0
CS7120,0
CS7121,0
CS7122,0
CS7123,0
CS7124,0
CS7125,0
CS7126,0
CS7127,0
CS7128,0
CS7129,0
CS7130,0
CS7131,0
CS7132,0
CS7133,0
CS7134,0
CS7135,0
CS7136,0
CS7137,0
CS7138,0
CS7139,0
CS7140,0
CS7141,0
CS7142,1
CS7143,0
CS7144,0
CS7145,0
CS7146,0
CS7147,0
CS7148,0
CS7149,0
CS7150,0
CS7151,0
CS7152,0
CS7153,0
CS7154,0
CS7155,0
CS7156,0
CS7157,0
CS7158,0
CS7159,0
CS7160,0
CS7161,0
CS7162,0
CS7163,0
CS7164,0
CS7165,0
CS7166,0
CS7167,0
CS7168,0
CS7169,0
CS7170,0
CS7171,0
CS7172,0
CS7173,0
CS7174,0
CS7175,0
CS7176,0
CS7177,0
CS7178,1
CS7179,1
CS7180,0
CS7181,0
CS7182,1
CS7183,0
CS7184,0
CS7185,0
CS7186,0
CS7187,0
CS7188,0
CS7189,0
CS7190,0
CS7191,0
CS7192,0
CS7193,0
CS7194,0
CS7195,0
CS7196,0
CS7197,0
CS7198,0
CS7199,0
CS7200,0
CS7201,0
CS7202,0
CS7203,0
CS7204,0
CS7205,0
CS7206,0
CS7207,0
CS7208,0
CS7209,0
CS7210,0
CS7211,0
CS7212,0
CS7213,0
CS7214,0
CS7215,0
CS7216,0
CS7217,0
CS7218,0
CS7219,0
CS7220,0
CS7221,0
CS7222,0
CS7223,0
CS7224,0
CS7225,0
CS7226,0
CS7227,1
CS7228,0
CS7229,0
CS7230,0
CS7231,0
CS7232,0
CS7233,0
CS7234,0
CS7235,0
CS7236,0
CS7237,0
CS7238,0
CS7239,0
CS7240,0
CS7241,1
CS7242,0
CS7243,0
CS7244,0
CS7245,0
CS7246,0
CS7247,0
CS7248,0
CS7249,0
CS7250,0
CS7251,0
CS7252,0
CS7253,0
CS7254,0
CS7255,0
CS7256,0
CS7257,0
CS7258,0
CS7259,0
CS7260,0
CS7261,0
CS7262,0
CS7263,0
CS7264,0
CS7265,0
CS7266,0
CS7267,0
CS7268,0
CS7269,0
CS7270,0
CS7271,0
CS7272,0
CS7273,0
